,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
39,"Beverage, Food and Tobacco","Firebirds International, LLC  (3)",One stop,L + 6.25,(4),05/2018,0.0,,0.0,0.0
40,"Beverage, Food and Tobacco","Firebirds International, LLC*",One stop,L + 6.25,7.50,05/2018,1090.0,1077.0,0.2,1090.0
41,"Beverage, Food and Tobacco","Firebirds International, LLC",One stop,L + 6.25,7.50,05/2018,304.0,299.0,0.0,304.0
42,"Beverage, Food and Tobacco","Firebirds International, LLC  (3)",One stop,L + 6.25,(4),05/2018,0.0,,0.0,0.0
43,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.  (3)",One stop,L + 7.50,(4),12/2018,0.0,,0.0,0.0
44,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.*^",One stop,L + 7.50,8.75,12/2018,14327.0,14174.0,2.0,14327.0
45,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.^",One stop,L + 7.50,8.75,12/2018,1748.0,1743.0,0.2,1748.0
46,"Beverage, Food and Tobacco",IT'SUGAR LLC,Senior loan,L + 7.50,9.00,04/2018,7547.0,7445.0,1.0,7547.0
47,"Beverage, Food and Tobacco",IT'SUGAR LLC,Subordinated debt,No Value,5.00,10/2017,1707.0,1707.0,0.3,1847.0
48,"Beverage, Food and Tobacco",Julio & Sons Company,One stop,L + 5.50,6.50,09/2017,426.0,417.0,0.1,426.0
49,"Beverage, Food and Tobacco",Julio & Sons Company*,One stop,L + 5.50,6.50,09/2017,6960.0,6903.0,0.9,6960.0
50,"Beverage, Food and Tobacco",Julio & Sons Company  (3),One stop,L + 5.50,(4),09/2017,0.0,,0.0,0.0
51,"Beverage, Food and Tobacco","Northern Brewer, LLC",One stop,P + 9.25,8.50  cash/4.00 PIK,02/2018,683.0,672.0,0.1,475.0
52,"Beverage, Food and Tobacco","Northern Brewer, LLC",One stop,P + 9.25,8.50  cash/4.00 PIK,02/2018,6386.0,6272.0,0.6,4470.0
53,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.  (3)",Senior loan,L + 4.75,(4),08/2019,0.0,,0.0,0.0
54,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.^",Senior loan,L + 4.75,5.75,08/2019,3000.0,2972.0,0.4,3000.0
55,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.  (3)",Senior loan,L + 4.75,(4),08/2019,0.0,,0.0,0.0
56,"Beverage, Food and Tobacco",Uinta Brewing Company  (3),One stop,L + 6.00,(4),08/2019,0.0,,0.0,0.0
57,"Beverage, Food and Tobacco",Uinta Brewing Company^,One stop,L + 6.00,7.00,08/2019,3228.0,3198.0,0.5,3228.0
58,Building and Real Estate,Building and Real Estate,One stop,,,,,,,
59,Building and Real Estate,"Accruent, LLC*",One stop,L + 6.25,7.28,11/2019,4757.0,4710.0,0.6,4709.0
60,Building and Real Estate,"Brooks Equipment Company, LLC  (3)",One stop,L + 5.75,(4),08/2020,0.0,,0.0,0.0
61,Building and Real Estate,"Brooks Equipment Company, LLC*^",One stop,L + 5.75,6.75,08/2020,26776.0,26401.0,3.7,26776.0
62,Building and Real Estate,"ITEL Laboratories, Inc.  (3)",Senior loan,L + 4.75,(4),06/2018,0.0,,0.0,0.0
63,Building and Real Estate,"ITEL Laboratories,  Inc.*",Senior loan,L + 4.75,6.00,06/2018,754.0,747.0,0.1,754.0
64,Cargo Transport,Cargo Transport,Senior loan,,,,,,,
65,Cargo Transport,RP Crown Parent (RedPrairie Corp)*,Senior loan,L + 5.00,6.00,12/2018,1965.0,1939.0,0.3,1836.0
66,"Containers, Packaging and  Glass","Containers, Packaging and  Glass",Senior loan,,,,,,,
67,"Containers, Packaging and  Glass",Fort Dearborn Company*,Senior loan,P + 3.25,5.90,10/2017,7.0,6.0,0.0,7.0
68,"Containers, Packaging and  Glass",Fort Dearborn Company*^,Senior loan,L + 4.25,5.25,10/2017,498.0,496.0,0.1,498.0
69,"Containers, Packaging and  Glass",Fort Dearborn Company*,Senior loan,P + 3.75,6.45,10/2018,24.0,24.0,0.0,24.0
70,"Containers, Packaging and  Glass",Fort Dearborn Company*^,Senior loan,L + 4.75,5.75,10/2018,2174.0,2163.0,0.3,2174.0
71,"Containers, Packaging and  Glass","Packaging Coordinators, Inc.*^",Senior loan,L + 4.25,5.25,08/2021,14962.0,14820.0,2.0,14514.0
72,"Containers, Packaging and  Glass","Packaging Coordinators,  Inc.",Second Lien,L + 8.00,9.00,08/2022,10000.0,9904.0,1.3,9750.0
73,Diversified Conglomerate  Manufacturing,Diversified Conglomerate  Manufacturing,Second Lien,,,,,,,
74,Diversified Conglomerate  Manufacturing,"Chase Industries, Inc.*^",One stop,L + 5.75,6.75,09/2020,21038.0,20838.0,2.9,21038.0
75,Diversified Conglomerate  Manufacturing,"Chase Industries, Inc.  (3)",One stop,L + 5.75,(4),09/2020,0.0,,0.0,0.0
76,Diversified Conglomerate  Manufacturing,"Chase Industries, Inc.  (3)",One stop,L + 5.75,(4),09/2020,0.0,,0.0,0.0
77,Diversified Conglomerate  Manufacturing,ICCN Acquisition Corp.  (3),One stop,L + 5.25,(4),03/2019,0.0,,0.0,0.0
78,Diversified Conglomerate  Manufacturing,ICCN Acquisition Corp.^,One stop,L + 5.25,6.25,03/2019,3988.0,3929.0,0.5,3988.0
79,Diversified Conglomerate  Manufacturing,ICCN Acquisition Corp.  (3),One stop,L + 5.25,(4),03/2019,0.0,,0.0,0.0
80,Diversified Conglomerate  Manufacturing,"Metal Spinners, Inc.*",Senior loan,L + 7.50,9.00,04/2015,1280.0,1277.0,0.2,1280.0
81,Diversified Conglomerate  Manufacturing,"Metal Spinners, Inc.*",Senior loan,L + 7.50,9.00,04/2015,2499.0,2493.0,0.3,2499.0
82,Diversified Conglomerate  Manufacturing,Onicon Incorporated  (3),One stop,L + 4.50,(4),12/2017,0.0,,0.0,
83,Diversified Conglomerate  Manufacturing,Onicon Incorporated*,One stop,L + 4.50,5.84,12/2017,3328.0,3286.0,0.4,3279.0
84,Diversified Conglomerate  Manufacturing,Onicon Incorporated,One stop,P + 3.50,5.84,12/2017,1237.0,1221.0,0.2,1218.0
85,Diversified Conglomerate  Manufacturing,"Pasternack Enterprises, Inc.*",Senior loan,L + 5.00,6.25,12/2017,1079.0,1073.0,0.1,1079.0
86,Diversified Conglomerate  Manufacturing,"Plex Systems, Inc.  (3)",One stop,L + 7.50,(4),06/2018,0.0,,0.0,0.0
87,Diversified Conglomerate  Manufacturing,"Plex Systems, Inc.*^",One stop,L + 7.50,8.75,06/2018,18797.0,18415.0,2.6,18797.0
88,Diversified Conglomerate  Manufacturing,"Sunless Merger Sub, Inc.  (3)",Senior loan,L + 5.25,(4),07/2016,0.0,,0.0,
89,Diversified Conglomerate  Manufacturing,"Sunless Merger Sub, Inc.*",Senior loan,L + 5.25,6.50,07/2016,1786.0,1779.0,0.2,1340.0
90,Diversified Conglomerate  Manufacturing,"TIDI Products, LLC  (3)",One stop,L + 6.50,(4),07/2017,0.0,,0.0,0.0
91,Diversified Conglomerate  Manufacturing,"TIDI Products, LLC*^",One stop,L + 6.50,7.75,07/2018,16677.0,16463.0,2.3,16677.0
92,Diversified Conglomerate  Manufacturing,"Vintage Parts, Inc.*",One stop,L + 4.50,5.75,12/2015,3924.0,3902.0,0.5,3924.0
93,Diversified Conglomerate  Manufacturing,"Vintage Parts, Inc.*",One stop,L + 4.50,5.75,12/2015,54.0,54.0,0.0,54.0
94,Diversified Conglomerate  Manufacturing,"Vintage Parts, Inc.*",One stop,L + 4.50,5.75,12/2015,820.0,823.0,0.1,820.0
95,Diversified Conglomerate  Service,Diversified Conglomerate  Service,One stop,,,,,,,
96,Diversified Conglomerate  Service,"Accellos, Inc.  (3)",One stop,L + 5.75,(4),07/2020,0.0,,0.0,0.0
97,Diversified Conglomerate  Service,"Accellos, Inc.^",One stop,L + 5.75,6.76,07/2020,31035.0,30679.0,4.2,31035.0
98,Diversified Conglomerate  Service,"Aderant North America, Inc.*",Senior loan,L + 4.25,5.25,12/2018,4220.0,4192.0,0.6,4220.0
99,Diversified Conglomerate  Service,Agility Recovery Solutions Inc.  (3),One stop,L + 6.75,(4),09/2018,0.0,,0.0,0.0
100,Diversified Conglomerate  Service,Agility Recovery Solutions Inc.*,One stop,L + 6.75,8.00,09/2018,8076.0,7952.0,1.1,8076.0
101,Diversified Conglomerate  Service,Bomgar Corporation  (3),One stop,L + 6.00,(4),05/2019,0.0,,0.0,0.0
102,Diversified Conglomerate  Service,Bomgar Corporation*,One stop,L + 6.00,7.00,05/2020,29350.0,28886.0,4.0,29350.0
103,Diversified Conglomerate  Service,"Daxko, LLC  (3)",One stop,L + 7.75,(4),03/2019,0.0,,0.0,0.0
104,Diversified Conglomerate  Service,"Daxko, LLC",One stop,L + 7.75,8.75,03/2019,16840.0,16579.0,2.3,16840.0
105,Diversified Conglomerate  Service,DISA Holdings Acquisition Subsidiary Corp.,Senior loan,P + 3.50,6.75,12/2020,138.0,127.0,0.0,127.0
106,Diversified Conglomerate  Service,DISA Holdings Acquisition Subsidiary Corp.^,Senior loan,P + 3.50,6.75,12/2020,4637.0,4592.0,0.6,4591.0
107,Diversified Conglomerate  Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,09/2018,719.0,711.0,0.1,719.0
108,Diversified Conglomerate  Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,09/2018,5396.0,5295.0,0.7,5396.0
109,Diversified Conglomerate  Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,06/2019,7914.0,7737.0,1.1,7914.0
110,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC  (3)",One stop,L + 6.25,(4),08/2017,0.0,,0.0,0.0
111,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",One stop,L + 6.25,7.50,08/2017,4584.0,4523.0,0.6,4584.0
112,Diversified Conglomerate  Service,"NetSmart Technologies, Inc.*",One stop,L + 7.52,8.77,12/2017,8014.0,7964.0,1.1,8014.0
113,Diversified Conglomerate  Service,"NetSmart Technologies, Inc.",One stop,L + 7.48,8.73,12/2017,633.0,629.0,0.1,633.0
114,Diversified Conglomerate  Service,"PC Helps Support, LLC  (3)",Senior loan,L + 5.25,(4),09/2017,0.0,,0.0,0.0
115,Diversified Conglomerate  Service,"PC Helps Support, LLC",Senior loan,L + 5.00,6.28,09/2017,1674.0,1661.0,0.2,1674.0
116,Diversified Conglomerate  Service,"Secure-24, LLC  (3)",One stop,L + 6.00,(4),08/2017,0.0,,0.0,0.0
117,Diversified Conglomerate  Service,"Secure-24, LLC*",One stop,L + 6.00,7.25,08/2017,10406.0,10239.0,1.4,10406.0
118,Diversified Conglomerate  Service,"Secure-24, LLC^",One stop,L + 6.00,7.25,08/2017,1522.0,1505.0,0.2,1522.0
119,Diversified Conglomerate  Service,"SoftWriters, Inc.  (3)",One stop,L + 4.75,(4),05/2019,0.0,,0.0,
120,Diversified Conglomerate  Service,"SoftWriters, Inc.  (3)",One stop,L + 4.75,(4),05/2019,0.0,,0.0,
121,Diversified Conglomerate  Service,"SoftWriters, Inc.",One stop,L + 4.75,5.75,05/2019,6395.0,6372.0,0.9,6331.0
122,Diversified Conglomerate  Service,"Source Medical Solutions, Inc.",Second Lien,L + 8.00,9.00,03/2018,9294.0,9157.0,1.2,9015.0
123,Diversified Conglomerate  Service,"Vendavo, Inc.  (3)",One stop,L + 8.50,(4),10/2019,0.0,,0.0,
124,Diversified Conglomerate  Service,"Vendavo, Inc.",One stop,L + 8.50,9.50,10/2019,15501.0,15167.0,2.1,15308.0
125,Electronics,Electronics,One stop,,,,,,,
126,Electronics,"Appriss Holdings, Inc.  (3)",Senior loan,L + 4.75,5.75,11/2020,36.0,,0.0,7.0
127,Electronics,"Appriss Holdings, Inc.*",Senior loan,L + 4.75,5.75,11/2020,18190.0,17922.0,2.5,18008.0
128,Electronics,"ECI Acquisition Holdings, Inc.  (3)",One stop,L + 6.25,(4),03/2019,0.0,,0.0,0.0
129,Electronics,"ECI Acquisition Holdings, Inc.^",One stop,L + 6.25,8.00,03/2019,22159.0,21810.0,3.0,22159.0
130,Electronics,"ECI Acquisition Holdings, Inc.  (3)",One stop,L + 6.25,(4),03/2019,0.0,,0.0,0.0
131,Electronics,"Rogue Wave Holdings, Inc.*^",One stop,L + 9.04,10.04,12/2018,10481.0,10374.0,1.4,10481.0
132,Electronics,"Sloan Company, Inc., The  (3)",One stop,L + 7.50,(4),10/2018,0.0,,0.0,0.0
133,Electronics,"Sloan Company, Inc., The*^",One stop,L + 7.50,8.75,10/2018,12943.0,12820.0,1.8,12943.0
134,Electronics,Sparta Holding Corporation  (3),One stop,L + 5.25,(4),07/2020,0.0,,0.0,0.0
135,Electronics,Sparta Holding Corporation*^,One stop,L + 6.75,6.25  cash/1.50 PIK,07/2020,23299.0,23031.0,3.2,23299.0
136,Electronics,Syncsort Incorporated  (3),Senior loan,L + 4.75,(4),03/2019,0.0,,0.0,0.0
137,Electronics,Syncsort Incorporated  (3),Senior loan,L + 4.75,(4),03/2019,0.0,,0.0,0.0
138,Electronics,Syncsort Incorporated*,Senior loan,L + 4.75,5.75,03/2019,6127.0,6076.0,0.8,6127.0
139,Electronics,"Systems Maintenance Services Holding, Inc.^",Senior loan,L + 4.00,5.00,10/2019,2643.0,2633.0,0.4,2643.0
140,Electronics,"Taxware, LLC*^",Second Lien,L + 8.38,9.38,10/2019,19979.0,19694.0,2.7,19979.0
141,Electronics,"Watchfire Enterprises,  Inc.",Second Lien,L + 8.00,9.00,10/2021,9435.0,9276.0,1.3,9435.0
142,Finance,Finance,Second Lien,,,,,,,
143,Finance,"Ascensus, Inc.  (3)",One stop,L + 4.00,(4),11/2018,0.0,,0.0,0.0
144,Finance,"Ascensus, Inc.^",One stop,L + 4.00,5.00,12/2019,4182.0,4113.0,0.6,4182.0
145,Finance,"Ascensus, Inc.^",One stop,L + 8.00,9.00,12/2020,6337.0,6149.0,0.9,6337.0
146,Finance,Pillar Processing LLC*  (6),Senior loan,L + 5.50,5.73,11/2018,447.0,445.0,0.0,0.0
147,Finance,Pillar Processing LLC*  (6),Senior loan,No Value,14.50,05/2019,2377.0,2368.0,0.0,0.0
148,Grocery,Grocery,Senior loan,,,,,,,
149,Grocery,"MyWebGrocer, Inc.  (3)",One stop,L + 8.75,(4),05/2018,0.0,,0.0,0.0
150,Grocery,"MyWebGrocer, Inc.^",One stop,L + 8.75,6.00  cash/4.00 PIK,05/2018,14271.0,14072.0,1.9,14271.0
151,Grocery,"Teasdale Quality Foods,  Inc.*",Senior loan,L + 4.25,5.25,10/2020,4686.0,4595.0,0.6,4593.0
152,"Healthcare, Education and  Childcare","Healthcare, Education and  Childcare",Senior loan,,,,,,,
153,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.  (3)",Senior loan,L + 5.00,(4),02/2018,0.0,,0.0,0.0
154,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.*",Senior loan,L + 5.00,6.25,02/2018,7084.0,7039.0,1.0,7084.0
155,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.",Senior loan,L + 5.00,6.25,02/2018,485.0,480.0,0.1,485.0
156,"Healthcare, Education and  Childcare","Agilitas USA, Inc.^",Senior loan,L + 4.00,5.00,10/2020,2464.0,2441.0,0.3,2440.0
157,"Healthcare, Education and  Childcare","Avatar International, LLC  (3)",One stop,L + 4.94,(4),09/2016,0.0,,0.0,0.0
158,"Healthcare, Education and  Childcare","Avatar International, LLC*",One stop,L + 7.89,6.19  cash/2.95 PIK,09/2016,7633.0,7589.0,0.7,4961.0
159,"Healthcare, Education and  Childcare","Avatar International, LLC",One stop,L + 7.89,6.19  cash/2.95 PIK,09/2016,1647.0,1640.0,0.1,1070.0
160,"Healthcare, Education and  Childcare","California Cryobank, LLC",One stop,P + 4.25,7.50,08/2019,86.0,84.0,0.0,86.0
161,"Healthcare, Education and  Childcare","California Cryobank, LLC^",One stop,L + 5.50,6.50,08/2019,1550.0,1536.0,0.2,1550.0
162,"Healthcare, Education and  Childcare","California Cryobank, LLC",One stop,L + 5.50,6.50,08/2019,43.0,41.0,0.0,43.0
163,"Healthcare, Education and  Childcare",Certara L.P.,One stop,P + 5.00,8.25,12/2018,1027.0,1010.0,0.1,1027.0
164,"Healthcare, Education and  Childcare",Certara L.P.*^,One stop,L + 6.25,7.25,12/2018,26760.0,26446.0,3.6,26760.0
165,"Healthcare, Education and  Childcare","CLP Healthcare Services, Inc.^",Senior loan,L + 4.75,5.75,12/2020,4451.0,4406.0,0.6,4429.0
166,"Healthcare, Education and  Childcare","CPI Buyer, LLC (Cole-Parmer)*^",Senior loan,L + 4.50,5.50,08/2021,14000.0,13475.0,1.9,13790.0
167,"Healthcare, Education and  Childcare",Data Innovations LLC,One stop,L + 7.74,8.74,05/2019,8778.0,8607.0,1.2,8778.0
168,"Healthcare, Education and  Childcare",Delta Educational Systems*,Senior loan,P + 4.75,8.00,12/2016,1646.0,1629.0,0.2,1580.0
169,"Healthcare, Education and  Childcare",Delta Educational Systems  (3),Senior loan,L + 6.00,(4),12/2016,0.0,0.0,0.0,
170,"Healthcare, Education and  Childcare","Encore Rehabilitation Services, LLC  (3)",One stop,L + 6.00,(4),06/2017,0.0,,0.0,0.0
171,"Healthcare, Education and  Childcare","Encore Rehabilitation Services, LLC",One stop,L + 6.00,7.25,06/2017,4936.0,4870.0,0.7,4936.0
172,"Healthcare, Education and  Childcare","G & H Wire Company, Inc.  (3)",Senior loan,L + 5.75,(4),12/2017,0.0,,0.0,0.0
173,"Healthcare, Education and  Childcare","G & H Wire Company, Inc.*^",Senior loan,L + 5.75,6.75,12/2017,12870.0,12746.0,1.8,12870.0
174,"Healthcare, Education and  Childcare","Global Healthcare Exchange, LLC  (3)",One stop,L + 7.50,(4),03/2020,0.0,,0.0,
175,"Healthcare, Education and  Childcare","Global Healthcare Exchange, LLC*^",One stop,L + 7.50,8.50,03/2020,37161.0,36314.0,5.0,36604.0
176,"Healthcare, Education and  Childcare",GSDM Holdings Corp.,Senior loan,L + 4.25,5.32,06/2019,767.0,764.0,0.1,767.0
177,"Healthcare, Education and  Childcare","IntegraMed America, Inc.",One stop,L + 7.25,8.50,09/2017,406.0,396.0,0.1,406.0
178,"Healthcare, Education and  Childcare","IntegraMed America, Inc.*^",One stop,L + 7.25,8.50,09/2017,15095.0,14906.0,2.1,15095.0
179,"Healthcare, Education and  Childcare","Joerns Healthcare, LLC",One stop,L + 5.00,6.00,05/2020,9770.0,9682.0,1.3,9660.0
180,"Healthcare, Education and  Childcare","Maverick Healthcare Group, LLC*",Senior loan,L + 5.50,7.25,12/2016,1979.0,1957.0,0.3,1939.0
181,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",Senior loan,P + 4.00,7.25,10/2017,114.0,105.0,0.0,114.0
182,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC*",Senior loan,L + 5.25,6.50,10/2017,3952.0,3906.0,0.5,3952.0
183,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",Senior loan,L + 5.25,6.50,10/2017,47.0,44.0,0.0,47.0
184,"Healthcare, Education and  Childcare",Onsite Holding Corp.  (3),One stop,L + 5.25,(4),06/2020,0.0,,0.0,0.0
185,"Healthcare, Education and  Childcare",Onsite Holding Corp.*^,One stop,L + 5.25,6.25,06/2020,26921.0,26705.0,3.7,26921.0
186,"Healthcare, Education and  Childcare","Paradigm Management Services, LLC^",Senior loan,L + 4.50,5.51,01/2019,2740.0,2720.0,0.4,2740.0
187,"Healthcare, Education and  Childcare","Pentec Acquisition Sub, Inc.  (3)",Senior loan,L + 5.25,(4),05/2017,0.0,,0.0,0.0
188,"Healthcare, Education and  Childcare","Pentec Acquisition Sub, Inc.*",Senior loan,L + 5.25,6.50,05/2018,1705.0,1685.0,0.2,1705.0
189,"Healthcare, Education and  Childcare","Pyramid Healthcare, Inc.^",One stop,P + 4.50,7.75,08/2019,254.0,249.0,0.0,254.0
190,"Healthcare, Education and  Childcare","Pyramid Healthcare, Inc.^",One stop,L + 5.75,6.75,08/2019,7588.0,7527.0,1.0,7588.0
191,"Healthcare, Education and  Childcare","Radiology Partners, Inc.  (3)",One stop,L + 5.00,(4),09/2020,0.0,,0.0,0.0
192,"Healthcare, Education and  Childcare","Radiology Partners, Inc.*^",One stop,L + 5.00,6.00,09/2020,17166.0,16906.0,2.3,17166.0
193,"Healthcare, Education and  Childcare","Radiology Partners, Inc.  (3)",One stop,L + 5.00,(4),09/2020,0.0,,0.0,0.0
194,"Healthcare, Education and  Childcare","Reliant Pro ReHab, LLC",Senior loan,P + 4.00,7.25,06/2017,119.0,112.0,0.0,119.0
195,"Healthcare, Education and  Childcare","Reliant Pro ReHab, LLC*",Senior loan,L + 5.00,6.00,06/2017,3280.0,3251.0,0.4,3280.0
196,"Healthcare, Education and  Childcare",Renaissance Pharma (U.S.) Holdings Inc.,Senior loan,P + 3.00,6.25,05/2018,118.0,115.0,0.0,118.0
197,"Healthcare, Education and  Childcare",Renaissance Pharma (U.S.) Holdings Inc.*^,Senior loan,L + 4.00,5.00,05/2018,4006.0,3959.0,0.5,4006.0
198,"Healthcare, Education and  Childcare",Southern Anesthesia and Surgical  (3),One stop,L + 5.50,(4),11/2017,0.0,,0.0,0.0
199,"Healthcare, Education and  Childcare",Southern Anesthesia and Surgical,One stop,L + 5.50,6.50,11/2017,5997.0,5899.0,0.8,5997.0
200,"Healthcare, Education and  Childcare",Southern Anesthesia and Surgical  (3),One stop,L + 5.50,(4),11/2017,0.0,,0.0,0.0
201,"Healthcare, Education and  Childcare","Spear Education, LLC  (3)",One stop,L + 5.50,(4),08/2019,0.0,,0.0,0.0
202,"Healthcare, Education and  Childcare","Spear Education, LLC*^",One stop,L + 5.50,6.50,08/2019,6005.0,5964.0,0.8,6005.0
203,"Healthcare, Education and  Childcare","Spear Education, LLC",One stop,L + 5.50,(4),08/2019,0.0,0.0,0.0,0.0
204,"Healthcare, Education and  Childcare","Surgical Information Systems, LLC^",Senior loan,L + 3.50,4.50,09/2018,2018.0,2014.0,0.3,2018.0
205,"Healthcare, Education and  Childcare","U.S. Anesthesia Partners, Inc.",One stop,L + 5.00,6.00,12/2019,5985.0,5957.0,0.8,5985.0
206,"Healthcare, Education and  Childcare","WIL Research Company, Inc.*",Senior loan,L + 4.50,5.75,02/2018,774.0,768.0,0.1,751.0
207,"Healthcare, Education and  Childcare","Young Innovations, Inc.  (3)",Senior loan,L + 4.25,(4),01/2018,0.0,,0.0,0.0
208,"Healthcare, Education and  Childcare","Young Innovations, Inc.*^",Senior loan,L + 4.25,5.25,01/2019,5430.0,5400.0,0.7,5430.0
209,"Home  and Office Furnishings, Housewares, and Durable Consumer","Home  and Office Furnishings, Housewares, and Durable Consumer",Senior loan,,,,,,,
210,"Home  and Office Furnishings, Housewares, and Durable Consumer","Plano Molding Company, LLC^",Senior loan,L + 4.25,5.25,10/2018,1971.0,1960.0,0.3,1971.0
