,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
79,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC^",One stop,L + 6.00(c),8.39,05/2021,10.0,10,0.0,10
80,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2021,0.0,(1,0.0,0
81,"Beverage, Food and Tobacco - (continued)","Rubio's Restaurants, Inc.*^",Senior loan,L + 5.25(c),7.64,10/2019,11173.0,11000,1.2,11173
82,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company^  (7),One stop,L + 8.50(a),10.74,08/2019,3725.0,3716,0.3,2459
83,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company  (7),One stop,L + 8.50(a),10.74,08/2019,693.0,691,0.1,444
84,Broadcasting and Entertainment,Broadcasting and Entertainment,One stop,,,,,,,
85,Broadcasting and Entertainment,"TouchTunes Interactive Networks, Inc.^",Senior loan,L + 4.75(a),6.99,05/2021,1447.0,1444,0.1,1447
86,Buildings and Real Estate,Buildings and Real Estate,Senior loan,,,,,,,
87,Buildings and Real Estate,"Brooks Equipment Company, LLC*^",One stop,L + 5.00(c),7.31,08/2020,21096.0,20996,2.2,21096
88,Buildings and Real Estate,"Brooks Equipment Company, LLC*",One stop,L + 5.00(b)(c),7.28,08/2020,2634.0,2623,0.3,2634
89,Buildings and Real Estate,"Brooks Equipment Company, LLC  (5)",One stop,L + 5.00,N/A  (6),08/2020,0.0,(6,0.0,0
90,Buildings and Real Estate,"Jensen Hughes, Inc.",Senior loan,L + 4.50(a),6.71,03/2024,500.0,498,0.1,500
91,Buildings and Real Estate,"Jensen Hughes, Inc.",Senior loan,L + 4.50(a),6.74,03/2024,153.0,151,0.0,153
92,Buildings and Real Estate - (continued),Buildings and Real Estate - (continued),Senior loan,,,,,,,
93,Buildings and Real Estate - (continued),"Jensen Hughes, Inc.",Senior loan,L + 4.50(a),6.65,03/2024,29,29,0.0,29
94,Buildings and Real Estate - (continued),MRI Software LLC^,One stop,L + 5.50(c),7.89,06/2023,23684.0,23156,2.4,23684
95,Buildings and Real Estate - (continued),MRI Software LLC*^,One stop,L + 5.50(c),7.89,06/2023,13744.0,13614,1.4,13744
96,Buildings and Real Estate - (continued),MRI Software LLC^,One stop,L + 5.50(c),7.89,06/2023,357.0,354,0.1,357
97,Buildings and Real Estate - (continued),MRI Software LLC,One stop,L + 5.50(c),7.89,06/2023,295.0,292,0.0,295
98,Buildings and Real Estate - (continued),MRI Software LLC,One stop,L + 5.50(c),7.89,06/2023,194.0,192,0.0,194
99,Buildings and Real Estate - (continued),MRI Software LLC^,One stop,L + 5.50(a),7.65,06/2023,165.0,163,0.0,165
100,Buildings and Real Estate - (continued),MRI Software LLC,One stop,L + 5.50(a),7.67,06/2023,35.0,32,0.0,35
101,Buildings and Real Estate - (continued),MRI Software LLC  (5),One stop,L + 5.50,N/A  (6),06/2023,0.0,(6,0.0,0
102,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",One stop,,,,,,,
103,"Chemicals, Plastics and Rubber","Flexan, LLC*",One stop,L + 5.75(c),8.14,02/2020,2310.0,2296,0.3,2310
104,"Chemicals, Plastics and Rubber","Flexan, LLC^",One stop,L + 5.75(c),8.14,02/2020,1086.0,1081,0.1,1086
105,"Chemicals, Plastics and Rubber","Flexan, LLC",One stop,P + 4.50(f),9.75,02/2020,11.0,11,0.0,11
106,"Chemicals, Plastics and Rubber",Inhance Technologies Holdings LLC,One stop,L + 5.25(b),7.43,07/2024,6880.0,6731,0.7,6811
107,"Chemicals, Plastics and Rubber",Inhance Technologies Holdings LLC  (5),One stop,L + 5.25,N/A  (6),07/2024,0.0,(1,0.0,(1
108,"Chemicals, Plastics and Rubber",Inhance Technologies Holdings LLC  (5),One stop,L + 5.25,N/A  (6),07/2024,0.0,(1,0.0,(2
109,Diversified/Conglomerate Manufacturing,Diversified/Conglomerate Manufacturing,One stop,,,,,,,
110,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",Senior loan,L + 4.00(c),6.34,05/2025,6870.0,6756,0.7,6870
111,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",Senior loan,L + 4.00(c),6.34,05/2023,16.0,14,0.0,16
112,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",Senior loan,L + 4.00(c),6.38,05/2025,12.0,8,0.0,12
113,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.*^",One stop,L + 6.50(a),8.74,04/2020,7285.0,7266,0.7,6557
114,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",One stop,L + 6.50(a)(c),8.78,04/2020,271.0,270,0.0,236
115,Diversified/Conglomerate Manufacturing,Onicon Incorporated*^,One stop,L + 5.50(a)(c),7.88,04/2022,17916.0,17784,1.9,17916
116,Diversified/Conglomerate Manufacturing,Onicon Incorporated  (5),One stop,L + 5.50,N/A  (6),04/2022,0.0,(3,0.0,0
117,Diversified/Conglomerate Manufacturing,"Pasternack Enterprises, Inc. and Fairview Microwave, Inc",Senior loan,L + 4.00(a)(f),6.24,07/2025,5634.0,5607,0.6,5606
118,Diversified/Conglomerate Manufacturing,"Pasternack Enterprises, Inc. and Fairview Microwave, Inc",Senior loan,L + 4.00,N/A  (6),07/2023,0.0,0,0.0,0
119,Diversified/Conglomerate Manufacturing,"PetroChoice Holdings, Inc.^",Senior loan,L + 5.00(b),7.20,08/2022,1732.0,1700,0.2,1732
120,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.*^",One stop,L + 7.50(a),9.82,06/2020,18797.0,18635,1.9,18797
121,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  (5)",One stop,L + 7.50,N/A  (6),06/2020,0.0,(14,0.0,0
122,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.*^",Senior loan,L + 5.00(c),7.34,07/2022,16878.0,16691,1.7,16878
123,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.^",Senior loan,L + 5.00(c),7.34,07/2022,173.0,171,0.0,173
124,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.",Senior loan,L + 5.00(c),7.34,07/2022,142.0,141,0.0,142
125,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  (5)",Senior loan,L + 5.00,N/A  (6),07/2022,0.0,(3,0.0,0
126,Diversified/Conglomerate Manufacturing,"Source Refrigeration & HVAC, Inc.*",Senior loan,L + 4.75(c),7.14,04/2023,9453.0,9352,1.0,9453
127,Diversified/Conglomerate Manufacturing,"Source Refrigeration & HVAC, Inc.",Senior loan,L + 4.75(c),7.10,04/2023,111.0,110,0.0,111
128,Diversified/Conglomerate Manufacturing,"Source Refrigeration & HVAC, Inc.",Senior loan,P + 3.75(f),9.00,04/2023,89.0,86,0.0,89
129,Diversified/Conglomerate Manufacturing,"Source Refrigeration & HVAC, Inc.",Senior loan,L + 4.75(c),7.09,04/2023,57.0,56,0.0,57
130,Diversified/Conglomerate Manufacturing,"Source Refrigeration & HVAC, Inc.  (5)",Senior loan,L + 4.75,N/A  (6),04/2023,0.0,(2,0.0,0
131,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",Senior loan,L + 5.00(a)(f),7.28,07/2019,1381.0,1384,0.2,1381
132,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",Senior loan,P + 3.75(f),8.75,07/2019,256.0,256,0.0,256
133,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.74,03/2025,9158.0,9031,0.9,9066
134,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.74,03/2025,557.0,549,0.1,552
135,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.74,03/2025,116.0,114,0.0,114
136,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.74,03/2025,108.0,106,0.0,107
137,Diversified/Conglomerate Manufacturing - (continued),Diversified/Conglomerate Manufacturing - (continued),One stop,,,,,,,
138,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC  (5)",One stop,L + 6.50,N/A  (6),03/2024,0,(1,0.0,(1
139,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC  (5)",One stop,L + 6.50,N/A  (6),03/2025,0.0,(2,0.0,(1
140,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC  (5)",One stop,L + 6.50,N/A  (6),03/2025,0.0,(3,0.0,(2
141,Diversified/Conglomerate Service,Diversified/Conglomerate Service,One stop,,,,,,,
142,Diversified/Conglomerate Service,"Accela, Inc.",One stop,L + 6.00(c),8.39,09/2023,5261.0,5193,0.5,5261
143,Diversified/Conglomerate Service,"Accela, Inc.  (5)",One stop,L + 6.00,N/A  (6),09/2023,0.0,(1,0.0,0
144,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.*^,One stop,L + 6.50(a),8.74,03/2020,13809.0,13750,1.4,13809
145,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  (5),One stop,L + 6.50,N/A  (6),03/2020,0.0,(3,0.0,0
146,Diversified/Conglomerate Service,"Anaqua, Inc.*^",One stop,L + 6.50(c),8.85,07/2022,6948.0,6867,0.7,6948
147,Diversified/Conglomerate Service,"Anaqua, Inc.  (5)",One stop,L + 6.50,N/A  (6),07/2022,0.0,(1,0.0,0
148,Diversified/Conglomerate Service,Apttus Corporation,One stop,L + 7.85(e),10.06,01/2023,4127.0,3969,0.4,4312
149,Diversified/Conglomerate Service,"Bazaarvoice, Inc.",One stop,L + 8.00(a),10.24,02/2024,8958.0,8799,0.9,8958
150,Diversified/Conglomerate Service,"Bazaarvoice, Inc.",One stop,P + 7.00(f),12.25,02/2024,30.0,28,0.0,30
151,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50(b),10.17 cash/1.50 PIK,03/2023,1503.0,1473,0.2,1503
152,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50,N/A  (6),03/2023,0.0,0,0.0,0
153,Diversified/Conglomerate Service,Centrify Corporation*,One stop,L + 6.25(c),8.59,08/2024,10974.0,10813,1.1,10864
154,Diversified/Conglomerate Service,Centrify Corporation  (5),One stop,L + 6.25,N/A  (6),08/2024,0.0,(2,0.0,(2
155,Diversified/Conglomerate Service,"Clearwater Analytics, LLC*^",One stop,L + 5.00(a),7.24,09/2022,8532.0,8319,0.9,8532
156,Diversified/Conglomerate Service,"Clearwater Analytics, LLC  (5)",One stop,L + 5.00,N/A  (6),09/2022,0.0,(2,0.0,0
157,Diversified/Conglomerate Service,"Cloudbees, Inc.",One stop,L + 9.00(a),10.61 cash/0.50 PIK,05/2023,1898.0,1841,0.2,1870
158,Diversified/Conglomerate Service,"Cloudbees, Inc.",One stop,L + 9.00,N/A  (6),05/2023,0.0,0,0.0,0
159,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,L + 7.50(a),9.65,03/2024,7033.0,6889,0.7,7033
160,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,P + 6.50(a)(f),10.96,03/2024,16.0,15,0.0,16
161,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50(a),10.74,02/2024,2401.0,2348,0.3,2401
162,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50,N/A  (6),02/2024,0.0,0,0.0,0
163,Diversified/Conglomerate Service,"Datto, Inc.*",One stop,L + 8.00(a),10.15,12/2022,11156.0,10969,1.2,11156
164,Diversified/Conglomerate Service,"Datto, Inc.  (5)",One stop,L + 8.00,N/A  (6),12/2022,0.0,(1,0.0,0
165,Diversified/Conglomerate Service,Daxko Acquisition Corporation*^,One stop,L + 5.25(b),7.54,09/2023,11246.0,11014,1.2,11246
166,Diversified/Conglomerate Service,Daxko Acquisition Corporation  (5),One stop,L + 5.25,N/A  (6),09/2023,0.0,(1,0.0,0
167,Diversified/Conglomerate Service,"Digital Guardian, Inc.",One stop,L + 9.00(c),10.33 cash/1.00 PIK,06/2023,3999.0,3952,0.4,3999
168,Diversified/Conglomerate Service,"Digital Guardian, Inc.",Subordinated debt,No Value,8.00 PIK,01/2019,184.0,184,0.0,184
169,Diversified/Conglomerate Service,"Digital Guardian, Inc.  (5)",One stop,L + 6.00,N/A  (6),06/2023,0.0,0,0.0,(2
170,Diversified/Conglomerate Service,"Digital Guardian, Inc.",One stop,L + 9.00,N/A  (6),06/2023,0.0,0,0.0,0
171,Diversified/Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.*,Senior loan,L + 4.00(a)(f),6.10,06/2022,2006.0,1997,0.2,2006
172,Diversified/Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.,Senior loan,L + 4.00(a),6.10,06/2022,2.0,2,0.0,2
173,Diversified/Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.  (5),Senior loan,L + 4.00,N/A  (6),06/2022,0.0,(1,0.0,0
174,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(c),8.58,06/2022,11114.0,10960,1.1,11114
175,Diversified/Conglomerate Service,"EGD Security Systems, LLC^",One stop,L + 6.25(c),8.56,06/2022,98.0,97,0.0,98
176,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(c),8.58,06/2022,75.0,74,0.0,75
177,Diversified/Conglomerate Service,"EGD Security Systems, LLC^",One stop,L + 6.25(c),8.59,06/2022,52.0,52,0.0,52
178,Diversified/Conglomerate Service,"GS Acquisitionco, Inc.",One stop,L + 5.00(a),7.25,05/2024,22840.0,22620,2.3,22611
179,Diversified/Conglomerate Service,"GS Acquisitionco, Inc.",One stop,L + 5.00(a),7.25,05/2024,878.0,870,0.1,869
180,Diversified/Conglomerate Service,"GS Acquisitionco, Inc.  (5)",One stop,L + 4.75,N/A  (6),05/2024,0.0,(1,0.0,(1
181,Diversified/Conglomerate Service,"GS Acquisitionco, Inc.  (5)",One stop,L + 4.75,N/A  (6),05/2024,0.0,(5,0.0,(5
182,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.*",One stop,L + 6.75(c),9.14,05/2020,23389.0,23203,2.4,23389
183,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  (5)",One stop,L + 6.75,N/A  (6),05/2020,0.0,(1,0.0,0
184,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
185,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,3169,3131,0.3,3169
186,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,2656.0,2557,0.3,2656
187,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,741.0,733,0.1,741
188,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.  (5)",One stop,No Value,N/A  (6),08/2021,0.0,(6,0.0,0
189,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.",One stop,L + 6.50(c),8.64,09/2024,5412.0,5305,0.5,5304
190,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.  (5)",One stop,L + 6.50,N/A  (6),09/2024,0.0,(1,0.0,(1
191,Diversified/Conglomerate Service - (continued),"III US Holdings, LLC",One stop,L + 6.50,N/A  (6),09/2022,0.0,0,0.0,0
192,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.",Senior loan,L + 4.00(c),6.39,10/2023,13045.0,12907,1.3,13045
193,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),10/2023,0.0,(2,0.0,0
194,Diversified/Conglomerate Service - (continued),"Infogix, Inc.",One stop,L + 6.00(c),8.39,04/2024,3330.0,3315,0.3,3330
195,Diversified/Conglomerate Service - (continued),"Infogix, Inc.",One stop,P + 5.00(f),10.25,04/2024,9.0,9,0.0,9
196,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc.",One stop,L + 7.25(a),8.25 cash/1.25 PIK,07/2024,5000.0,4904,0.5,4900
197,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc.  (5)",One stop,L + 6.00,N/A  (6),07/2023,0.0,(1,0.0,(1
198,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.*^",One stop,L + 7.25(a),9.36,08/2023,34762.0,34381,3.6,34415
199,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  (5)",One stop,L + 7.25,N/A  (6),08/2023,0.0,(7,0.0,(9
200,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.",One stop,L + 8.00(c),10.32,11/2022,4550.0,4475,0.5,4550
201,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.  (5)",One stop,L + 8.00,N/A  (6),11/2022,0.0,(1,0.0,0
202,Diversified/Conglomerate Service - (continued),"Jobvite, Inc.",One stop,L + 8.00(a),10.15,07/2023,2048.0,1979,0.2,1968
203,Diversified/Conglomerate Service - (continued),"Jobvite, Inc.",One stop,L + 8.00,N/A  (6),07/2023,0.0,0,0.0,0
204,Diversified/Conglomerate Service - (continued),"Jobvite, Inc.  (5)",One stop,L + 8.00,N/A  (6),07/2023,0.0,0,0.0,(1
205,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00(a),11.24,06/2022,4518.0,4348,0.5,4518
