,Industry/Company,Investment_Type,Interest_Rate,Maturity_Date,Par_Shares,Cost,Fair_Value,,
139,Carbonfree Chemicals Holdings LLC (4),Common Equity - Common Equity / Interest,N/A,N/A,"2,288 Shares",45391,25424,(13)(16)  (25),
140,Carbonfree Chemicals SA LLC (4),Common Equity - Class B Units,N/A,N/A,"3,152 Shares",32434,0,(3)(13)  (16)(25),
141,Niacet Corporation,,,,,,,,
142,"Hare Bidco, Inc.",Second Lien Secured Debt,"9.75 (1M E+875, 1.00 Floor)",08/01/24,11351,12165,13307,,
143,"Westfall Technik, Inc.",,,,,,,,
144,"Westfall Technik, Inc.",First Lien Secured Debt,"7.25 (1M L+625, 1.00 Floor)",09/13/24,15777,15588,15355,(9),
145,"Westfall Technik, Inc.",First Lien Secured Debt - Revolver,"7.25 (1M L+625, 1.00 Floor)",09/13/24,1750,1750,1702,(9)(23),
146,"Westfall Technik, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,09/13/24,269,(23),(7),(8)(9)  (21)(23),
148,Construction & Building,,,,,,,,
149,Englert,,,,,,,,
150,"Gutter Buyer, Inc.",First Lien Secured Debt,"7.25 (1M L+625, 1.00 Floor)",03/06/25,28629,28267,28022,(9),
151,"Gutter Buyer, Inc.",First Lien Secured Debt - Revolver,8.50 (P+525),03/06/24,409,409,401,(9)(23),
152,"Gutter Buyer, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,03/06/24,2279,(40),(43),(8)(9)  (21)(23),
153,"Gutter Buyer, Inc.",First Lien Secured Debt - Letter of Credit,6.25,07/01/21,39,0,(1),(8)(9)  (23),
154,"Gutter Buyer, Inc.",First Lien Secured Debt - Unfunded Delayed Draw,1.00 Unfunded,03/06/25,55,(33),(1),(8)(9)  (21)(23),
155,"Gutter Holdings, LP",Common Equity - Common Stock,N/A,N/A,500 Shares,500,1128,(9)(13),
157,Consumer Goods – Durable,,,,,,,,
158,A&V,,,,,,,,
159,"A&V Holdings Midco, LLC",First Lien Secured Debt,"6.38 (3M L+538, 1.00 Floor)",03/10/27,10854,10514,10550,,
160,"A&V Holdings Midco, LLC",First Lien Secured Debt - Unfunded Revolver,0.375 Unfunded,03/10/25,1505,(107),(89),(8)(21)  (23),
161,KDC,,,,,,,,
162,KDC US Holdings,First Lien Secured Debt - Revolver,3.11 (1M L+300),12/21/23,2696,2696,2635,(23),
163,KDC US Holdings,First Lien Secured Debt - Unfunded Revolver,0.38 Unfunded,12/21/23,3270,0,(74),(8)(21)  (23),
164,KDC US Holdings,First Lien Secured Debt - Letter of Credit,3.00,11/06/21 - 03/16/22,50,0,(1),(8)(23),
165,KDC US Holdings,First Lien Secured Debt - Letters of Credit,3.00,02/05/22,4,0,0,(23),
166,"KLO Holdings, LLC",,,,,,,,
167,1244311 B.C. Ltd. (4),First Lien Secured Debt,"6.00 (1M L+500, 1.00 Floor)",09/25/25,2993,2993,2857,(17),
168,1244311 B.C. Ltd. (4),First Lien Secured Debt,"6.00 (3M L+500 PIK, 1.00 Floor)",09/25/25,1016,1016,965,(17),
169,1244311 B.C. Ltd. (4),Common Equity - Common Stock,N/A,N/A,"1,000,032 Shares",1000,1719,(2)(13)  (17)(25),
170,9357-5991 Quebec Inc. (4),First Lien Secured Debt,11.25 (3M L+775 Cash plus 2.00 PIK),04/07/22,3945,0,0,(14),
171,Liqui-Box,,,,,,,,
172,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Revolver,"5.50 (3M L+450, 1.00 Floor)",02/26/25,1661,1661,1660,(23),
173,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Revolver,6.75 (P+350),02/26/25,190,190,190,(23),
174,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Revolver,"5.50 (1M L+450, 1.00 Floor)",02/26/25,475,475,474,(23),
175,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,02/26/25,1161,(28),(1),(8)(21)  (23),
176,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Letter of Credit,4.50,06/30/21,42,0,0,(23),
177,"Liqui-Box Holdings, Inc.",First Lien Secured Debt - Letters of Credit,4.50,09/27/21 - 12/31/24,32,0,0,(23),
178,NSi Industries,,,,,,,,
179,"Wildcat BuyerCo, Inc.",First Lien Secured Debt,"6.25 (3M L+525, 1.00 Floor)",02/27/26,7174,6878,7074,,
180,"Wildcat BuyerCo, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,02/27/26,717,(13),(10),(8)(21)  (23),
181,"Wildcat BuyerCo, Inc.",First Lien Secured Debt - Letter of Credit,5.25,08/30/21,8,0,0,(23),
182,"Wildcat BuyerCo, Inc.",First Lien Secured Debt - Unfunded Delayed Draw,1.00 Unfunded,02/27/26,2029,(29),(28),(8)(21)  (23),
183,Wildcat Parent LP,Common Equity - Common Stock,N/A,N/A,"1,070 Shares",107,141,(13),
184,"Sorenson Holdings, LLC",,,,,,,,
185,"Sorenson Holdings, LLC",Common Equity - Membership Interests,N/A,N/A,587 Shares,0,484,(10)(13),
187,Consumer Goods – Non-durable,,,,,,,,
188,3D Protein,,,,,,,,
189,"Protein For Pets Opco, LLC",First Lien Secured Debt,"5.50 (3M L+450, 1.00 Floor)",11/28/25,11487,11322,11429,(9),
190,"Protein For Pets Opco, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,05/31/24,2219,(37),(11),(8)(9)  (21)(23),
191,Beauty Industry Group (BIG),,,,,,,,
192,"BIG Buyer, LLC",First Lien Secured Debt,"7.50 (6M L+650, 1.00 Floor)",11/20/23,19428,19121,19247,(9),
193,"BIG Buyer, LLC",First Lien Secured Debt - Revolver,"7.50 (1M L+650, 1.00 Floor)",11/20/23,722,722,708,(9)(23),
194,"BIG Buyer, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,11/20/23,1083,(29),(22),(8)(9)  (21)(23),
195,Dan Dee,,,,,,,,
196,"Project Comfort Buyer, Inc.",First Lien Secured Debt,"8.00 (3M L+700, 1.00 Floor)",02/01/25,22435,22003,21457,(9),
197,"Project Comfort Buyer, Inc.",First Lien Secured Debt,"8.00 (12M L+700, 1.00 Floor)",02/01/25,3848,3789,3680,(9),
198,"Project Comfort Buyer, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,02/01/24,3462,(59),(161),(8)(9)  (21)(23),
199,"Project Comfort Buyer, Inc.",Preferred Equity - Preferred Equity,N/A,N/A,"461,538 Shares",462,212,(9)(13),
200,LashCo,,,,,,,,
201,"Lash OpCo, LLC",First Lien Secured Debt,9.25 (P+600),03/18/26,10223,9988,9943,(9),
202,"Lash OpCo, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,09/18/25,697,(16),(19),(8)(9)  (21)(23),
203,Olaplex,,,,,,,,
204,"Olaplex, Inc.",First Lien Secured Debt,"7.50 (1M L+650, 1.00 Floor)",01/08/26,12300,12104,12210,(9),
205,"Olaplex, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,01/08/25,2300,(35),(19),(8)(9)  (21)(23),
206,"Sequential Brands Group, Inc.",,,,,,,,
207,"Sequential Brands Group, Inc.",Second Lien Secured Debt,"9.75 (1M L+875, 1.00 Floor)",02/07/24,12837,12777,10536,(17),
209,Consumer Services,,,,,,,,
210,Clarus Commerce,,,,,,,,
211,"Marlin DTC-LS Midco 2, LLC",First Lien Secured Debt,"7.50 (6M L+650, 1.00 Floor)",07/01/25,19127,18817,18744,,
212,"Marlin DTC-LS Midco 2, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,07/01/25,685,(8),(14),(8)(21)  (23),
213,First Heritage,,,,,,,,
214,"First Heritage Credit, LLC",First Lien Secured Debt,4.87 (1M L+475),04/02/22,18000,17945,17883,(9),
215,"First Heritage Credit, LLC",First Lien Secured Debt - Revolver,5.62 (1M L+550),04/02/22,747,747,743,(9)(23),
216,"First Heritage Credit, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,04/02/22,3003,(13),(18),(8)(9)  (21)(23),
217,"First Heritage Credit, LLC",First Lien Secured Debt - Unfunded Delayed Draw,0.50 Unfunded,04/02/22,8250,(33),(54),(8)(9)  (21)(23),
218,Go Car Wash,,,,,,,,
219,Go Car Wash Management Corp.,First Lien Secured Debt,"6.75 (1M L+575, 1.00 Floor)",12/31/26,1838,1808,1796,(9),
220,Go Car Wash Management Corp.,First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,12/31/26,417,(5),(9),(8)(9)  (21)(23),
221,Go Car Wash Management Corp.,First Lien Secured Debt - Unfunded Delayed Draw,0.50 Unfunded,12/31/26,2742,(17),(62),(8)(9)  (21)(23),
222,Lending Point,,,,,,,,
223,LendingPoint LLC,First Lien Secured Debt,"11.50 (3M L+1050, 1.00 Floor)",12/30/25,11375,11267,11253,(9),
224,LendingPoint LLC,First Lien Secured Debt - Revolver,"6.75 (3M L+575, 1.00 Floor)",12/30/25,1000,991,989,(9)(23),
225,LendingPoint LLC,First Lien Secured Debt - Unfunded Delayed Draw,1.00 Unfunded,12/30/25,6125,(58),(66),(8)(9)  (21)(23),
226,Nutrisystem,,,,,,,,
227,"Nutrisystem, Inc.",First Lien Secured Debt,"7.50 (1M L+650, 1.00 Floor)",12/08/25,8800,8634,8663,,
228,"Nutrisystem, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,12/08/25,200,(4),(3),(8)(21)  (23),
229,Only About Children,,,,,,,,
230,Nemo (BC) Bidco Pty Ltd,First Lien Secured Debt,"7.75 (1M BBSW+675, 1.00 Floor)",04/06/24,A$,6768,4938,4949,(17)
231,Nemo (BC) Bidco Pty Ltd,First Lien Secured Debt - Unfunded Delayed Draw,3.04 Unfunded,04/06/24,A$,232,(6),(7),(8)(17)  (21)(23)
232,Paper Source,,,,,,,,
233,"Paper Source, Inc.",First Lien Secured Debt,"8.00 (3M L+700, 1.00 Floor)",05/22/24,11322,11179,8831,(9),
234,"Paper Source, Inc.",First Lien Secured Debt,"11.00 (1M L+1000, 1.00 Floor)",06/30/21,1691,1691,1691,(9),
235,"Paper Source, Inc.",First Lien Secured Debt,"13.00 (3M L+1200, 1.00 Floor)",02/26/21,556,556,434,(9)(11),
236,"Paper Source, Inc.",First Lien Secured Debt - Revolver,"8.00 (3M L+700, 1.00 Floor)",05/22/24,3082,3044,2404,(9)(23),
237,"Paper Source, Inc.",First Lien Secured Debt - Unfunded Delayed Draw,0.00 Unfunded,06/30/21,1597,(75),0,(9)(21) (23),
238,"Pinstripe Holdings, LLC",,,,,,,,
239,"Pinstripe Holdings, LLC",First Lien Secured Debt,"7.00 (1M L+600, 1.00 Floor)",01/17/25,6860,6773,6798,,
240,The Club Company,,,,,,,,
241,Eldrickco Limited,First Lien Secured Debt,"6.75 (6M GBPL+625 PIK, 0.50 Floor)",11/21/25,10976,13797,14336,(9)(17),
242,Eldrickco Limited,First Lien Secured Debt - Revolver,"6.75 (6M GBPL+625 PIK, 0.50 Floor)",05/21/25,356,410,464,(9)(17)  (23),
243,Eldrickco Limited,First Lien Secured Debt - Unfunded Delayed Draw,1.93 Unfunded,11/21/25,3934,(85),(253),(8)(9)  (17)(21)(23),
244,US Auto,,,,,,,,
245,"U.S. Auto Finance, Inc.",First Lien Secured Debt,"6.25 (3M L+525, 1.00 Floor)",04/17/24,11842,11875,11810,(9),
246,"U.S. Auto Finance, Inc.",First Lien Secured Debt - Revolver,"7.00 (3M L+600, 1.00 Floor)",04/17/24,6734,6734,6715,(9)(23),
247,"U.S. Auto Finance, Inc.",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,04/17/24,6600,(36),(18),(8)(9)  (21)(23),
248,"U.S. Auto Finance, Inc.",First Lien Secured Debt - Unfunded Delayed Draw,0.50 Unfunded,04/17/24,8222,(21),0,(9)(21)  (23),
250,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,
251,Celink,,,,,,,,
252,Compu-Link Corporation,First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,06/11/24,2273,(33),(27),(8)(9)  (21)(23),
253,"Peer Advisors, LLC",First Lien Secured Debt,"6.50 (1M L+550, 1.00 Floor)",06/11/24,19034,18759,18809,(9),
254,"Exeter Property Group, LLC",,,,,,,,
255,"Exeter Property Group, LLC",First Lien Secured Debt,4.62 (1M L+450),08/28/24,4550,4508,4550,(9),
256,"Exeter Property Group, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,08/28/24,192,(2),0,(9)(21)  (23),
257,"Flock Financial, LLC",,,,,,,,
258,"Flock SPV I, LLC",First Lien Secured Debt,"7.50 (1M L+650, 1.00 Floor)",08/30/22,14533,14505,14388,(9)(17),
259,"Flock SPV I, LLC",First Lien Secured Debt - Unfunded Revolver,0.50 Unfunded,08/30/22,1333,(5),(13),(8)(9)  (17)(21)(23),
260,"Flock SPV I, LLC",First Lien Secured Debt - Unfunded Delayed Draw,0.50 Unfunded,08/30/22,4133,(38),(41),(8)(9)  (17)(21)(23),
261,Golden Bear,,,,,,,,
262,"Golden Bear 2016-R, LLC (4)",Structured Products and Other - Membership Interests,09/20/42,N/A,16812,11289,(3)(17),,
263,"Purchasing Power, LLC",,,,,,,,
